"Date","Site.Name","COUNTY","meanlatitude","meanlongitude","Month","Day","PM2.5","Ozone"
2018-10-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,28,23,36
2018-10-28,"Leggett","Edgecombe",35.988278,-77.5843,10,28,10,33
2018-10-28,"Linville Falls","Avery",35.972347,-81.933072,10,28,NA,39
2018-10-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,28,14,38
2018-10-28,"Millbrook School","Wake",35.856111,-78.574167,10,28,32,33
2018-10-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,28,15,35
2018-10-28,"West Johnston Co.","Johnston",35.59095,-78.4622,10,28,18,33
2018-10-29,"Bryson City","Swain",35.434767,-83.442133,10,29,21,38
2018-10-29,"Castle Hayne","New Hanover",34.364167,-77.838611,10,29,13,37
2018-10-29,"Clemmons Middle","Forsyth",36.026,-80.342,10,29,19,34
2018-10-29,"Durham Armory","Durham",36.0329550008979,-78.904037,10,29,23.5,33
2018-10-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,29,7,45
2018-10-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,29,19,34
2018-10-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,29,15,33
2018-10-29,"Leggett","Edgecombe",35.988278,-77.5843,10,29,10,34
2018-10-29,"Linville Falls","Avery",35.972347,-81.933072,10,29,8,37
2018-10-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,29,10,35
2018-10-29,"Millbrook School","Wake",35.856111,-78.574167,10,29,24.6666666666667,34
2018-10-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,29,18,35
2018-10-29,"West Johnston Co.","Johnston",35.59095,-78.4622,10,29,15,34
2018-10-30,"Bryson City","Swain",35.434767,-83.442133,10,30,26,31
2018-10-30,"Castle Hayne","New Hanover",34.364167,-77.838611,10,30,9,34
2018-10-30,"Clemmons Middle","Forsyth",36.026,-80.342,10,30,23,34
2018-10-30,"Durham Armory","Durham",36.0329550008979,-78.904037,10,30,34,36
2018-10-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,30,NA,47
2018-10-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,30,30,33
2018-10-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,30,21,34
2018-10-30,"Leggett","Edgecombe",35.988278,-77.5843,10,30,14,34
2018-10-30,"Linville Falls","Avery",35.972347,-81.933072,10,30,NA,36
2018-10-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,30,18,38
2018-10-30,"Millbrook School","Wake",35.856111,-78.574167,10,30,38.5,35
2018-10-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,30,20,35
2018-10-30,"West Johnston Co.","Johnston",35.59095,-78.4622,10,30,27,36
2018-10-31,"Bryson City","Swain",35.434767,-83.442133,10,31,43,35
2018-10-31,"Castle Hayne","New Hanover",34.364167,-77.838611,10,31,13,42
2018-10-31,"Clemmons Middle","Forsyth",36.026,-80.342,10,31,47,NA
2018-10-31,"Durham Armory","Durham",36.0329550008979,-78.904037,10,31,58,39
2018-10-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,31,NA,45
2018-10-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,31,38,40
2018-10-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,31,43,NA
2018-10-31,"Leggett","Edgecombe",35.988278,-77.5843,10,31,25,42
2018-10-31,"Linville Falls","Avery",35.972347,-81.933072,10,31,NA,45
2018-10-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,31,38,44
2018-10-31,"Millbrook School","Wake",35.856111,-78.574167,10,31,52.5,40
2018-10-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,31,36,42
2018-10-31,"West Johnston Co.","Johnston",35.59095,-78.4622,10,31,35,41
2018-11-01,"Bryson City","Swain",35.434767,-83.442133,11,1,43,NA
2018-11-01,"Castle Hayne","New Hanover",34.364167,-77.838611,11,1,4,NA
2018-11-01,"Clemmons Middle","Forsyth",36.026,-80.342,11,1,33,NA
2018-11-01,"Durham Armory","Durham",36.0329550008979,-78.904037,11,1,31.5,NA
2018-11-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,1,6,NA
2018-11-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,1,23.5,33
2018-11-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,1,30,NA
2018-11-01,"Leggett","Edgecombe",35.988278,-77.5843,11,1,19,NA
2018-11-01,"Linville Falls","Avery",35.972347,-81.933072,11,1,22,NA
2018-11-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,1,25,NA
2018-11-01,"Millbrook School","Wake",35.856111,-78.574167,11,1,29,31
2018-11-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,1,19.5,NA
2018-11-01,"West Johnston Co.","Johnston",35.59095,-78.4622,11,1,21,NA
2018-11-02,"Bryson City","Swain",35.434767,-83.442133,11,2,17,NA
2018-11-02,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2,12,NA
2018-11-02,"Clemmons Middle","Forsyth",36.026,-80.342,11,2,24,NA
2018-11-02,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2,26,NA
2018-11-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2,15,20
2018-11-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2,20,NA
2018-11-02,"Leggett","Edgecombe",35.988278,-77.5843,11,2,16,NA
2018-11-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2,14,NA
2018-11-02,"Millbrook School","Wake",35.856111,-78.574167,11,2,30,24
2018-11-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2,21,NA
2018-11-02,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2,21,NA
2018-11-03,"Bryson City","Swain",35.434767,-83.442133,11,3,29,NA
2018-11-03,"Castle Hayne","New Hanover",34.364167,-77.838611,11,3,6,NA
2018-11-03,"Clemmons Middle","Forsyth",36.026,-80.342,11,3,22,NA
2018-11-03,"Durham Armory","Durham",36.0329550008979,-78.904037,11,3,35,NA
2018-11-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,3,23,32
2018-11-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,3,18,NA
2018-11-03,"Leggett","Edgecombe",35.988278,-77.5843,11,3,5,NA
2018-11-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,3,33,NA
2018-11-03,"Millbrook School","Wake",35.856111,-78.574167,11,3,29.5,31
2018-11-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,3,9,NA
2018-11-03,"West Johnston Co.","Johnston",35.59095,-78.4622,11,3,37,NA
2018-11-04,"Bryson City","Swain",35.434767,-83.442133,11,4,34,NA
2018-11-04,"Castle Hayne","New Hanover",34.364167,-77.838611,11,4,6,NA
2018-11-04,"Clemmons Middle","Forsyth",36.026,-80.342,11,4,40,NA
2018-11-04,"Durham Armory","Durham",36.0329550008979,-78.904037,11,4,32.5,NA
2018-11-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,4,10,NA
2018-11-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,4,34.5,30
2018-11-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,4,24.5,NA
2018-11-04,"Leggett","Edgecombe",35.988278,-77.5843,11,4,13,NA
2018-11-04,"Linville Falls","Avery",35.972347,-81.933072,11,4,15,NA
2018-11-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,4,28,NA
2018-11-04,"Millbrook School","Wake",35.856111,-78.574167,11,4,34,30
2018-11-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,4,17.5,NA
2018-11-04,"West Johnston Co.","Johnston",35.59095,-78.4622,11,4,32,NA
2018-11-05,"Bryson City","Swain",35.434767,-83.442133,11,5,25,NA
2018-11-05,"Castle Hayne","New Hanover",34.364167,-77.838611,11,5,0,NA
2018-11-05,"Clemmons Middle","Forsyth",36.026,-80.342,11,5,28,NA
2018-11-05,"Durham Armory","Durham",36.0329550008979,-78.904037,11,5,32,NA
2018-11-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,5,20,9
2018-11-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,5,20,NA
2018-11-05,"Leggett","Edgecombe",35.988278,-77.5843,11,5,13,NA
2018-11-05,"Millbrook School","Wake",35.856111,-78.574167,11,5,34.5,13
2018-11-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,5,8,NA
2018-11-05,"West Johnston Co.","Johnston",35.59095,-78.4622,11,5,24,NA
2018-11-06,"Bryson City","Swain",35.434767,-83.442133,11,6,17,NA
2018-11-06,"Castle Hayne","New Hanover",34.364167,-77.838611,11,6,5,NA
2018-11-06,"Clemmons Middle","Forsyth",36.026,-80.342,11,6,22,NA
2018-11-06,"Durham Armory","Durham",36.0329550008979,-78.904037,11,6,31,NA
2018-11-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,6,15,21
2018-11-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,6,18,NA
2018-11-06,"Leggett","Edgecombe",35.988278,-77.5843,11,6,17,NA
2018-11-06,"Millbrook School","Wake",35.856111,-78.574167,11,6,37,24
2018-11-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,6,18,NA
2018-11-06,"West Johnston Co.","Johnston",35.59095,-78.4622,11,6,27,NA
2018-11-07,"Bryson City","Swain",35.434767,-83.442133,11,7,24,NA
2018-11-07,"Castle Hayne","New Hanover",34.364167,-77.838611,11,7,9,NA
2018-11-07,"Clemmons Middle","Forsyth",36.026,-80.342,11,7,36,NA
2018-11-07,"Durham Armory","Durham",36.0329550008979,-78.904037,11,7,31,NA
2018-11-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,7,7,NA
2018-11-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,7,26.5,32
2018-11-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,7,19,NA
2018-11-07,"Leggett","Edgecombe",35.988278,-77.5843,11,7,19,NA
2018-11-07,"Linville Falls","Avery",35.972347,-81.933072,11,7,10,NA
2018-11-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,7,18,NA
2018-11-07,"Millbrook School","Wake",35.856111,-78.574167,11,7,33,32
2018-11-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,7,21,NA
2018-11-07,"West Johnston Co.","Johnston",35.59095,-78.4622,11,7,25,NA
2018-11-08,"Bryson City","Swain",35.434767,-83.442133,11,8,40,NA
2018-11-08,"Castle Hayne","New Hanover",34.364167,-77.838611,11,8,7,NA
2018-11-08,"Clemmons Middle","Forsyth",36.026,-80.342,11,8,30,NA
2018-11-08,"Durham Armory","Durham",36.0329550008979,-78.904037,11,8,46,NA
2018-11-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,8,30,32
2018-11-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,8,20,NA
2018-11-08,"Leggett","Edgecombe",35.988278,-77.5843,11,8,29,NA
2018-11-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,8,15,NA
2018-11-08,"Millbrook School","Wake",35.856111,-78.574167,11,8,55,32
2018-11-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,8,29,NA
2018-11-08,"West Johnston Co.","Johnston",35.59095,-78.4622,11,8,39,NA
2018-11-09,"Bryson City","Swain",35.434767,-83.442133,11,9,23,NA
2018-11-09,"Castle Hayne","New Hanover",34.364167,-77.838611,11,9,18,NA
2018-11-09,"Clemmons Middle","Forsyth",36.026,-80.342,11,9,30,NA
2018-11-09,"Durham Armory","Durham",36.0329550008979,-78.904037,11,9,32,NA
2018-11-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,9,25,14
2018-11-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,9,25,NA
2018-11-09,"Leggett","Edgecombe",35.988278,-77.5843,11,9,22,NA
2018-11-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,9,17,NA
2018-11-09,"Millbrook School","Wake",35.856111,-78.574167,11,9,43.5,16
2018-11-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,9,33,NA
2018-11-09,"West Johnston Co.","Johnston",35.59095,-78.4622,11,9,31,NA
2018-11-10,"Bryson City","Swain",35.434767,-83.442133,11,10,32,NA
2018-11-10,"Castle Hayne","New Hanover",34.364167,-77.838611,11,10,10,NA
2018-11-10,"Clemmons Middle","Forsyth",36.026,-80.342,11,10,24,NA
2018-11-10,"Durham Armory","Durham",36.0329550008979,-78.904037,11,10,24.5,NA
2018-11-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,10,8,NA
2018-11-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,10,20.5,31
2018-11-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,10,24,NA
2018-11-10,"Leggett","Edgecombe",35.988278,-77.5843,11,10,8,NA
2018-11-10,"Linville Falls","Avery",35.972347,-81.933072,11,10,12,NA
2018-11-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,10,14,NA
2018-11-10,"Millbrook School","Wake",35.856111,-78.574167,11,10,25.6666666666667,33
2018-11-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,10,19,NA
2018-11-10,"West Johnston Co.","Johnston",35.59095,-78.4622,11,10,23,NA
2018-11-11,"Bryson City","Swain",35.434767,-83.442133,11,11,49,NA
2018-11-11,"Castle Hayne","New Hanover",34.364167,-77.838611,11,11,18,NA
2018-11-11,"Clemmons Middle","Forsyth",36.026,-80.342,11,11,43,NA
2018-11-11,"Durham Armory","Durham",36.0329550008979,-78.904037,11,11,43,NA
2018-11-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,11,33,31
2018-11-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,11,30,NA
2018-11-11,"Leggett","Edgecombe",35.988278,-77.5843,11,11,10,NA
2018-11-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,11,32,NA
2018-11-11,"Millbrook School","Wake",35.856111,-78.574167,11,11,43.5,31
2018-11-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,11,24,NA
2018-11-11,"West Johnston Co.","Johnston",35.59095,-78.4622,11,11,30,NA
2018-11-12,"Bryson City","Swain",35.434767,-83.442133,11,12,36,NA
2018-11-12,"Castle Hayne","New Hanover",34.364167,-77.838611,11,12,10,NA
2018-11-12,"Clemmons Middle","Forsyth",36.026,-80.342,11,12,51,NA
2018-11-12,"Durham Armory","Durham",36.0329550008979,-78.904037,11,12,51,NA
2018-11-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,12,41,18
2018-11-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,12,39,NA
2018-11-12,"Leggett","Edgecombe",35.988278,-77.5843,11,12,15,NA
2018-11-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,12,28,NA
2018-11-12,"Millbrook School","Wake",35.856111,-78.574167,11,12,43,19
2018-11-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,12,20,NA
2018-11-12,"West Johnston Co.","Johnston",35.59095,-78.4622,11,12,40,NA
2018-11-13,"Bryson City","Swain",35.434767,-83.442133,11,13,16,NA
2018-11-13,"Castle Hayne","New Hanover",34.364167,-77.838611,11,13,6,NA
2018-11-13,"Clemmons Middle","Forsyth",36.026,-80.342,11,13,22,NA
2018-11-13,"Durham Armory","Durham",36.0329550008979,-78.904037,11,13,21,NA
2018-11-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,13,1,NA
2018-11-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,13,20,16
2018-11-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,13,18,NA
2018-11-13,"Leggett","Edgecombe",35.988278,-77.5843,11,13,7,NA
2018-11-13,"Linville Falls","Avery",35.972347,-81.933072,11,13,5,NA
2018-11-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,13,8,NA
2018-11-13,"Millbrook School","Wake",35.856111,-78.574167,11,13,23.6666666666667,17
2018-11-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,13,13.5,NA
2018-11-13,"West Johnston Co.","Johnston",35.59095,-78.4622,11,13,19,NA
2018-11-14,"Bryson City","Swain",35.434767,-83.442133,11,14,17,NA
2018-11-14,"Castle Hayne","New Hanover",34.364167,-77.838611,11,14,15,NA
2018-11-14,"Clemmons Middle","Forsyth",36.026,-80.342,11,14,36,NA
2018-11-14,"Durham Armory","Durham",36.0329550008979,-78.904037,11,14,44,NA
2018-11-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,14,26,19
2018-11-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,14,28,NA
2018-11-14,"Leggett","Edgecombe",35.988278,-77.5843,11,14,21,NA
2018-11-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,14,23,NA
2018-11-14,"Millbrook School","Wake",35.856111,-78.574167,11,14,49,22
2018-11-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,14,30,NA
2018-11-14,"West Johnston Co.","Johnston",35.59095,-78.4622,11,14,27,NA
2018-11-15,"Bryson City","Swain",35.434767,-83.442133,11,15,14,NA
2018-11-15,"Castle Hayne","New Hanover",34.364167,-77.838611,11,15,0,NA
2018-11-15,"Clemmons Middle","Forsyth",36.026,-80.342,11,15,20,NA
2018-11-15,"Durham Armory","Durham",36.0329550008979,-78.904037,11,15,29,NA
2018-11-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,15,15,20
2018-11-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,15,16,NA
2018-11-15,"Leggett","Edgecombe",35.988278,-77.5843,11,15,6,NA
2018-11-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,15,5,NA
2018-11-15,"Millbrook School","Wake",35.856111,-78.574167,11,15,29,24
2018-11-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,15,14,NA
2018-11-15,"West Johnston Co.","Johnston",35.59095,-78.4622,11,15,12,NA
2018-11-16,"Bryson City","Swain",35.434767,-83.442133,11,16,26,NA
2018-11-16,"Castle Hayne","New Hanover",34.364167,-77.838611,11,16,5,NA
2018-11-16,"Clemmons Middle","Forsyth",36.026,-80.342,11,16,29,NA
2018-11-16,"Durham Armory","Durham",36.0329550008979,-78.904037,11,16,24,NA
2018-11-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,16,5,NA
2018-11-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,16,21.5,22
2018-11-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,16,18.5,NA
2018-11-16,"Leggett","Edgecombe",35.988278,-77.5843,11,16,8,NA
2018-11-16,"Linville Falls","Avery",35.972347,-81.933072,11,16,10,NA
2018-11-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,16,13,NA
2018-11-16,"Millbrook School","Wake",35.856111,-78.574167,11,16,33.3333333333333,24
2018-11-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,16,13.5,NA
2018-11-16,"West Johnston Co.","Johnston",35.59095,-78.4622,11,16,27,NA
2018-11-17,"Bryson City","Swain",35.434767,-83.442133,11,17,43,NA
2018-11-17,"Castle Hayne","New Hanover",34.364167,-77.838611,11,17,20,NA
2018-11-17,"Clemmons Middle","Forsyth",36.026,-80.342,11,17,56,NA
2018-11-17,"Durham Armory","Durham",36.0329550008979,-78.904037,11,17,55,NA
2018-11-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,17,46,34
2018-11-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,17,40,NA
2018-11-17,"Leggett","Edgecombe",35.988278,-77.5843,11,17,27,NA
2018-11-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,17,49,NA
2018-11-17,"Millbrook School","Wake",35.856111,-78.574167,11,17,56,29
2018-11-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,17,40,NA
2018-11-17,"West Johnston Co.","Johnston",35.59095,-78.4622,11,17,43,NA
2018-11-18,"Bryson City","Swain",35.434767,-83.442133,11,18,52,NA
2018-11-18,"Castle Hayne","New Hanover",34.364167,-77.838611,11,18,18,NA
2018-11-18,"Clemmons Middle","Forsyth",36.026,-80.342,11,18,66,NA
2018-11-18,"Durham Armory","Durham",36.0329550008979,-78.904037,11,18,68,NA
2018-11-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,18,59,33
2018-11-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,18,59,NA
2018-11-18,"Leggett","Edgecombe",35.988278,-77.5843,11,18,26,NA
2018-11-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,18,68,NA
2018-11-18,"Millbrook School","Wake",35.856111,-78.574167,11,18,69.5,30
2018-11-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,18,38,NA
2018-11-18,"West Johnston Co.","Johnston",35.59095,-78.4622,11,18,52,NA
2018-11-19,"Bryson City","Swain",35.434767,-83.442133,11,19,52,NA
2018-11-19,"Castle Hayne","New Hanover",34.364167,-77.838611,11,19,20,NA
2018-11-19,"Clemmons Middle","Forsyth",36.026,-80.342,11,19,68,NA
2018-11-19,"Durham Armory","Durham",36.0329550008979,-78.904037,11,19,59.5,NA
2018-11-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,19,12,NA
2018-11-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,19,55,33
2018-11-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,19,59,NA
2018-11-19,"Leggett","Edgecombe",35.988278,-77.5843,11,19,35,NA
2018-11-19,"Linville Falls","Avery",35.972347,-81.933072,11,19,31,NA
2018-11-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,19,57,NA
2018-11-19,"Millbrook School","Wake",35.856111,-78.574167,11,19,63.6666666666667,26
2018-11-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,19,33.5,NA
2018-11-19,"West Johnston Co.","Johnston",35.59095,-78.4622,11,19,55,NA
2018-11-20,"Bryson City","Swain",35.434767,-83.442133,11,20,29,NA
2018-11-20,"Castle Hayne","New Hanover",34.364167,-77.838611,11,20,30,NA
2018-11-20,"Clemmons Middle","Forsyth",36.026,-80.342,11,20,54,NA
2018-11-20,"Durham Armory","Durham",36.0329550008979,-78.904037,11,20,53,NA
2018-11-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,20,40,32
2018-11-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,20,45,NA
2018-11-20,"Leggett","Edgecombe",35.988278,-77.5843,11,20,31,NA
2018-11-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,20,33,NA
2018-11-20,"Millbrook School","Wake",35.856111,-78.574167,11,20,54.5,30
2018-11-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,20,40,NA
2018-11-20,"West Johnston Co.","Johnston",35.59095,-78.4622,11,20,33,NA
2018-11-21,"Bryson City","Swain",35.434767,-83.442133,11,21,33,NA
2018-11-21,"Castle Hayne","New Hanover",34.364167,-77.838611,11,21,10,NA
2018-11-21,"Clemmons Middle","Forsyth",36.026,-80.342,11,21,27,NA
2018-11-21,"Durham Armory","Durham",36.0329550008979,-78.904037,11,21,43,NA
2018-11-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,21,31,25
2018-11-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,21,25,NA
2018-11-21,"Leggett","Edgecombe",35.988278,-77.5843,11,21,24,NA
2018-11-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,21,30,NA
2018-11-21,"Millbrook School","Wake",35.856111,-78.574167,11,21,39,28
2018-11-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,21,25,NA
2018-11-21,"West Johnston Co.","Johnston",35.59095,-78.4622,11,21,33,NA
2018-11-22,"Bryson City","Swain",35.434767,-83.442133,11,22,47,NA
2018-11-22,"Castle Hayne","New Hanover",34.364167,-77.838611,11,22,23,NA
2018-11-22,"Clemmons Middle","Forsyth",36.026,-80.342,11,22,38.5,NA
2018-11-22,"Durham Armory","Durham",36.0329550008979,-78.904037,11,22,44.5,NA
2018-11-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,22,9,NA
2018-11-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,22,43,31
2018-11-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,22,36,NA
2018-11-22,"Leggett","Edgecombe",35.988278,-77.5843,11,22,26,NA
2018-11-22,"Linville Falls","Avery",35.972347,-81.933072,11,22,14,NA
2018-11-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,22,38,NA
2018-11-22,"Millbrook School","Wake",35.856111,-78.574167,11,22,51.3333333333333,26
2018-11-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,22,30.5,NA
2018-11-22,"West Johnston Co.","Johnston",35.59095,-78.4622,11,22,39,NA
2018-11-23,"Bryson City","Swain",35.434767,-83.442133,11,23,55,NA
2018-11-23,"Castle Hayne","New Hanover",34.364167,-77.838611,11,23,5,NA
2018-11-23,"Clemmons Middle","Forsyth",36.026,-80.342,11,23,41,NA
2018-11-23,"Durham Armory","Durham",36.0329550008979,-78.904037,11,23,36,NA
2018-11-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,23,34,30
2018-11-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,23,32,NA
2018-11-23,"Leggett","Edgecombe",35.988278,-77.5843,11,23,6,NA
2018-11-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,23,19,NA
2018-11-23,"Millbrook School","Wake",35.856111,-78.574167,11,23,36,32
2018-11-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,23,11,NA
2018-11-23,"West Johnston Co.","Johnston",35.59095,-78.4622,11,23,20,NA
2018-11-24,"Bryson City","Swain",35.434767,-83.442133,11,24,26,NA
2018-11-24,"Castle Hayne","New Hanover",34.364167,-77.838611,11,24,0,NA
2018-11-24,"Clemmons Middle","Forsyth",36.026,-80.342,11,24,25,NA
2018-11-24,"Durham Armory","Durham",36.0329550008979,-78.904037,11,24,30,NA
2018-11-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,24,22,19
2018-11-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,24,21,NA
2018-11-24,"Leggett","Edgecombe",35.988278,-77.5843,11,24,6,NA
2018-11-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,24,14,NA
2018-11-24,"Millbrook School","Wake",35.856111,-78.574167,11,24,32.5,17
2018-11-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,24,9,NA
2018-11-24,"West Johnston Co.","Johnston",35.59095,-78.4622,11,24,15,NA
2018-11-25,"Bryson City","Swain",35.434767,-83.442133,11,25,28,NA
2018-11-25,"Castle Hayne","New Hanover",34.364167,-77.838611,11,25,13,NA
2018-11-25,"Clemmons Middle","Forsyth",36.026,-80.342,11,25,42,NA
2018-11-25,"Durham Armory","Durham",36.0329550008979,-78.904037,11,25,42,NA
2018-11-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,25,7,NA
